PublicationDate,countryName,reportingYear,EPRTR_SectorCode,EPRTR_SectorName,EPRTRAnnexIMainActivity,FacilityInspireId,facilityName,city,Longitude,Latitude,addressConfidentialityReason,TargetRelease,Pollutant,Releases,confidentialityReason
2026/02/13,Sweden,2020,7.0,Intensive livestock production and aquaculture,7(a)(ii),SE.CAED/10015259.Facility,Appuna,VÄDERSTAD,14.96332,58.34601,,AIR,Ammonia (NH3),17900.0,
2026/02/13,Sweden,2016,6.0,Paper and wood production and processing,6(a),SE.CAED/10024325.Facility,Billerud Karlsborgs bruk,KARLSBORGSVERKEN,23.28767,65.79194,,AIR,Nitrous oxide (N2O),15700.0,
2026/02/13,Denmark,2022,7.0,Intensive livestock production and aquaculture,7(a)(i),DK.CAED/000063519.FACILITY,NR. Møllegaard Hønseri ApS,Hjørring,9.903906955567846,57.48250398472042,,AIR,Ammonia (NH3),12384.333,
2026/02/13,Sweden,2007,1.0,Energy sector,1(c),SE.CAED/10014156.Facility,SOLNAVERKET,SOLNA,17.97267,59.35201,,AIR,Carbon dioxide (CO2) excluding biomass,2650000.0,
2026/02/13,Sweden,2011,7.0,Intensive livestock production and aquaculture,7(a)(i),SE.CAED/10014747.Facility,Husby Gård,KVICKSUND,16.3461,59.43564,,AIR,Ammonia (NH3),13800.0,
2026/02/13,Sweden,2018,5.0,Waste and wastewater management,5(b),SE.CAED/10017854.Facility,Filborna Kraftvärmeverk,HELSINGBORG,12.76912,56.07038,,AIR,Carbon dioxide (CO2) excluding biomass,81900000.0,
2026/02/13,Sweden,2022,6.0,Paper and wood production and processing,6(a),SE.CAED/10022491.Facility,"Metsä Board Sverige AB, Husums fabr",HUSUM,19.16185,63.32278,,AIR,Nitrous oxide (N2O),29300.0,
2026/02/13,Denmark,2022,5.0,Waste and wastewater management,5(b),DK.CAED/000096764.FACILITY,"I/S Vestforbrænding, Glostrup",Glostrup,12.42220219858454,55.706479905675614,,AIR,Sulphur oxides (SOX),41000.0,
2026/02/13,Sweden,2024,1.0,Energy sector,1(a),SE.CAED/10019649.Facility,"Preemraff, Lysekil",LYSEKIL,11.42308,58.34674,,AIR,Benzene,33555.0,
2026/02/13,Sweden,2013,5.0,Waste and wastewater management,5(b),SE.CAED/10017666.Facility,Sysavs avfallsförbränningsanläggning,MALMÖ,13.04528,55.63196,,AIR,Nickel and compounds (as Ni),365.0,
2026/02/13,Norway,2011,2.0,Production and processing of metals,2(e)(i),NO.EEA/1931.0020.01.FACILITY,Finnfjord,FINNSNES,18.0821819,69.2225952,,AIR,Particulate matter (PM10),737000.0,
2026/02/13,Denmark,2009,6.0,Paper and wood production and processing,6(b),DK.CAED/000104482.FACILITY,Brødrene Hartmann A/S,Tønder,8.852227565487073,54.9267295278619,,AIR,Nitrogen oxides (NOX),118000.0,
2026/02/13,Denmark,2023,3.0,Mineral industry,3(g),DK.CAED/000084482.FACILITY,Leca Danmark A/S,Randers SV,10.041736503514418,56.3749694495596,,AIR,Mercury and compounds (as Hg),3.9,
2026/02/13,Denmark,2023,5.0,Waste and wastewater management,5(b),DK.CAED/000105324.FACILITY,"Kredsløb, Affaldsenergi A/S",Aarhus N,10.157105017075976,56.22760187938795,,AIR,PCDD + PCDF (dioxins + furans) (as Teq),2e-05,
2026/02/13,Norway,2017,2.0,Production and processing of metals,2(e)(i),NO.EEA/1037.0010.01.FACILITY,Eramet Norway Kvinesdal,Øyestranda,6.891349,58.2768364,,AIR,Fluoranthene,26.6,
2026/02/13,Denmark,2022,1.0,Energy sector,1(c),DK.CAED/000106181.FACILITY,Avedøreværket,Hvidovre,12.48152777031473,55.60399886511819,,AIR,Sulphur oxides (SOX),311073.0,
2026/02/13,Sweden,2018,7.0,Intensive livestock production and aquaculture,7(a)(i),SE.CAED/10015032.Facility,Gustad,VIKINGSTAD,15.41622,58.364,,AIR,Ammonia (NH3),14800.0,
2026/02/13,Sweden,2020,5.0,Waste and wastewater management,5(b),SE.CAED/10017666.Facility,Sysavs avfallsförbränningsanläggning,MALMÖ,13.04528,55.63196,,AIR,Ammonia (NH3),13800.0,
2026/02/13,Sweden,2010,1.0,Energy sector,1(c),SE.CAED/10014055.Facility,VÄRTAVERKET,STOCKHOLM,18.1033,59.35339,,AIR,Carbon dioxide (CO2),1080000000.0,
2026/02/13,Sweden,2018,6.0,Paper and wood production and processing,6(a),SE.CAED/10016489.Facility,Södra Cell Mönsterås,MÖNSTERÅS,16.55049,57.09152,,AIR,Ammonia (NH3),180000.0,
2026/02/13,Sweden,2013,2.0,Production and processing of metals,2(e)(i),SE.CAED/10022357.Facility,Kubikenborg Aluminium AB (Kubal),SUNDSVALL,17.36375,62.37568,,AIR,Perfluorocarbons (PFCs),6310.0,
2026/02/13,Sweden,2019,1.0,Energy sector,1(a),SE.CAED/10014265.Facility,"NYNAS AB, Oljeraffinaderiet i Nynäshamn",NYNÄSHAMN,17.96672,58.92093,,AIR,Carbon dioxide (CO2),116000000.0,
2026/02/13,Sweden,2015,3.0,Mineral industry,3(c),SE.CAED/10021537.Facility,SMA Mineral AB Rättvik Kalkverk,RÄTTVIK,15.16696,60.90529,,AIR,Nitrogen oxides (NOX),153000.0,
2026/02/13,Sweden,2018,5.0,Waste and wastewater management,5(a),SE.CAED/10020849.Facility,"NG Nordic Sweden AB, Norrtorp",KUMLA,15.27978,59.11531,,AIR,Carbon dioxide (CO2),153000000.0,
2026/02/13,Sweden,2015,6.0,Paper and wood production and processing,6(a),SE.CAED/10020871.Facility,Aspa Pulp AB,Aspa Bruk,14.80669,58.75529,,AIR,Chlorine and inorganic compounds (as HCl),11100.0,
2026/02/13,Sweden,2014,6.0,Paper and wood production and processing,6(a),SE.CAED/10022491.Facility,"Metsä Board Sverige AB, Husums fabr",HUSUM,19.16185,63.32278,,AIR,Carbon dioxide (CO2) excluding biomass,48900000.0,
2026/02/13,Sweden,2017,7.0,Intensive livestock production and aquaculture,7(a)(ii),SE.CAED/10018162.Facility,Råbelöfs Godsförvaltning,KRISTIANSTAD,14.19108,56.07987,,AIR,Ammonia (NH3),15100.0,
2026/02/13,Denmark,2014,8.0,Animal and vegetable products from the food and beverage sector,8(b)(ii),DK.CAED/000098610.FACILITY,Nordic Sugar A/S Nykøbing,Nykøbing F,11.876688067294022,54.762222129364574,,AIR,Carbon dioxide (CO2),126000000.0,
2026/02/13,Sweden,2008,1.0,Energy sector,1(c),SE.CAED/10015102.Facility,Händelöverket,NORRKÖPING,16.23333,58.61956,,AIR,Carbon dioxide (CO2),628000000.0,
2026/02/13,Sweden,2018,5.0,Waste and wastewater management,5(d),SE.CAED/10021206.Facility,Gryta avfallsanläggning,Västerås,16.54427,59.66614,,AIR,Methane (CH4),1170000.0,
2026/02/13,Sweden,2023,6.0,Paper and wood production and processing,6(a),SE.CAED/10017067.Facility,Södra Cell Mörrum,MÖRRUM,14.76467,56.16098,,AIR,Carbon monoxide (CO),1213105.0,
2026/02/13,Sweden,2022,5.0,Waste and wastewater management,5(d),SE.CAED/10013901.Facility,Högbytorps avfallsanläggning,BRO,17.61935,59.54698,,AIR,Methane (CH4),199000.0,
2026/02/13,Norway,2017,4.0,Chemical industry,4(c),NO.EEA/1837.0006.01.FACILITY,"Yara Norge, Yara Glomfjord",Glomfjord,13.9804668,66.80845,,AIR,Ammonia (NH3),198000.0,
2026/02/13,Sweden,2010,5.0,Waste and wastewater management,5(d),SE.CAED/10017880.Facility,NSR återvinningsanläggning Helsingborg,HELSINGBORG,12.76602,56.06926,,AIR,Methane (CH4),1490000.0,
2026/02/13,Denmark,2021,,,,DK.CAED/000106482.FACILITY,CP Kelco ApS,Lille Skensved,12.142718743083872,55.50938692394866,,AIR,Carbon dioxide (CO2) excluding biomass,985710.0,
2026/02/13,Norway,2015,3.0,Mineral industry,3(f),NO.EEA/192290.FACILITY,"Rockwool, Trondheim",Trondheim,10.46758,63.4355431,,AIR,Chlorides (as total Cl),41.0,
2026/02/13,Denmark,2023,1.0,Energy sector,1(c),DK.CAED/000106181.FACILITY,Avedøreværket,Hvidovre,12.48152777031473,55.60399886511819,,AIR,Particulate matter (PM10),5000.0,
2026/02/13,Sweden,2012,1.0,Energy sector,1(c),SE.CAED/10024810.Facility,"Bodens värmeverk, BEAB",BODEN,21.65303,65.82875,,AIR,Carbon dioxide (CO2),136000000.0,
2026/02/13,Denmark,2007,7.0,Intensive livestock production and aquaculture,7(a),DK.EEA/6598.FACILITY,ESKILD BRAM,Jordrup,9.28067743714251,55.5501490136186,,AIR,Ammonia (NH3),19700.0,
2026/02/13,Sweden,2011,7.0,Intensive livestock production and aquaculture,7(a)(ii),SE.CAED/10020004.Facility,Hålltorp,LIDKÖPING,13.21367,58.44154,,AIR,Ammonia (NH3),14800.0,
2026/02/13,Denmark,2007,7.0,Intensive livestock production and aquaculture,7(a),DK.EEA/7054.FACILITY,Johannes Møller Jensen,Fredericia,9.65412110339081,55.56577987858,,AIR,Ammonia (NH3),12800.0,
2026/02/13,Denmark,2008,7.0,Intensive livestock production and aquaculture,7(a),DK.EEA/4262.FACILITY,Møller I/S,Fjerritslev,9.37321729054238,57.0379657848412,,AIR,Ammonia (NH3),13300.0,
2026/02/13,Sweden,2007,6.0,Paper and wood production and processing,6(a),SE.CAED/10023612.Facility,SCA Obbola AB,OBBOLA,20.32111,63.70116,,AIR,Carbon dioxide (CO2),454000000.0,
2026/02/13,Norway,2007,1.0,Energy sector,1(a),NO.EEA/0704.0064.01.FACILITY,"Esso Norge, Slagentangen",Tolvsrød,10.5136118,59.3211441,,AIR,Carbon dioxide (CO2) excluding biomass,386000000.0,
2026/02/13,Sweden,2012,6.0,Paper and wood production and processing,6(a),SE.CAED/10018676.Facility,Södra Cell Värö,VÄRÖBACKA,12.17193,57.22166,,AIR,Nitrogen oxides (NOX),527000.0,
2026/02/13,Sweden,2017,7.0,Intensive livestock production and aquaculture,7(a)(i),SE.CAED/10020129.Facility,Djurströms Gård,SKÖVDE,14.10018,58.3633,,AIR,Ammonia (NH3),18000.0,
2026/02/13,Sweden,2011,6.0,Paper and wood production and processing,6(a),SE.CAED/10024717.Facility,Smurfit Westrock Piteå AB,PITEÅ,21.44037,65.31475,,AIR,Nickel and compounds (as Ni),54.1,
2026/02/13,Norway,2012,2.0,Production and processing of metals,2(e)(i),NO.EEA/1824.0013.01.FACILITY,Alcoa Mosjøen,Mosjøen,13.1902637,65.8471146,,AIR,Perfluorocarbons (PFCs),2560.0,
2026/02/13,Sweden,2009,7.0,Intensive livestock production and aquaculture,7(a)(i),SE.CAED/10018636.Facility,Stefan Almqvist,FALKENBERG,12.61251,56.94006,,AIR,Ammonia (NH3),14300.0,
2026/02/13,Denmark,2007,7.0,Intensive livestock production and aquaculture,7(a),DK.EEA/9048.FACILITY,Bredahl Høns V/Henrik Bredahl,Skørping,10.0301190776285,56.8605861077132,,AIR,Ammonia (NH3),10700.0,
2026/02/13,Denmark,2007,3.0,Mineral industry,3(g),DK.EEA/2417.FACILITY,Hammershøj Teglværk,Tjele               ,9.73858912111655,56.4776116657192,,AIR,Fluorine and inorganic compounds (as HF),28000.0,
2026/02/13,Denmark,2022,1.0,Energy sector,1(c),DK.CAED/000098592.FACILITY,Reservecentral Gasværksvej,Aalborg,9.94932453511674,57.047093815883336,,AIR,Nitrogen oxides (NOX),4586.0,
2026/02/13,Sweden,2017,6.0,Paper and wood production and processing,6(a),SE.CAED/10018336.Facility,Hylte Paper AB,HYLTEBRUK,13.23512,56.99926,,AIR,Carbon dioxide (CO2),220000000.0,
2026/02/13,Norway,2013,2.0,Production and processing of metals,2(e)(i),NO.EEA/192328.FACILITY,Elkem Thamshavn,Orkanger,9.894434,63.32585,,AIR,Arsenic and compounds (as As),24.0,
2026/02/13,Sweden,2023,2.0,Production and processing of metals,2(b),SE.CAED/10024561.Facility,SSAB EMEA AB i Luleå,LULEÅ,22.21426,65.56204,,AIR,Carbon dioxide (CO2) excluding biomass,1467000000.0,
2026/02/13,Sweden,2007,2.0,Production and processing of metals,2(e)(i),SE.CAED/10022357.Facility,Kubikenborg Aluminium AB (Kubal),SUNDSVALL,17.36375,62.37568,,AIR,Perfluorocarbons (PFCs),37100.0,
2026/02/13,Denmark,2011,1.0,Energy sector,1(c),DK.CAED/000106201.FACILITY,H.C. Ørsted Værket,København SV,12.557639743126568,55.65735552062659,,AIR,Carbon dioxide (CO2),205000000.0,
2026/02/13,Norway,2010,2.0,Production and processing of metals,2(e)(i),NO.EEA/1424.0004.01.FACILITY,"Hydro Aluminium, Årdal Metallverk",Øvre Årdal,7.82489,61.311573,,AIR,Fluorides (as total F),61000.0,
2026/02/13,Sweden,2011,6.0,Paper and wood production and processing,6(a),SE.CAED/10017067.Facility,Södra Cell Mörrum,MÖRRUM,14.76467,56.16098,,AIR,Carbon dioxide (CO2),980000000.0,
2026/02/13,Denmark,2023,5.0,Waste and wastewater management,5(d),DK.CAED/000106215.FACILITY,Feltengård Losseplads,Hadsten,10.044083456423309,56.36013347221055,,AIR,Methane (CH4),951933.0,
2026/02/13,Sweden,2020,2.0,Production and processing of metals,2(b),SE.CAED/10021812.Facility,"Outokumpu Stainless AB, Avesta",AVESTA,16.18031,60.13507,,AIR,Nitrogen oxides (NOX),177000.0,
2026/02/13,Sweden,2014,6.0,Paper and wood production and processing,6(a),SE.CAED/10015075.Facility,Billerud Sweden AB Skärblacka Bruk,SKÄRBLACKA,15.90144,58.57869,,AIR,Nitrous oxide (N2O),18000.0,
2026/02/13,Norway,2011,3.0,Mineral industry,3(a),NO.EEA/0000.0050.01.FACILITY,Gjøa,Sandnes,3.895116,61.3318863,,AIR,Polychlorinated biphenyls (PCBs),0.821,
2026/02/13,Sweden,2010,4.0,Chemical industry,4(a)(iv),SE.CAED/10018828.Facility,Nouryon Functional Chemicals,STENUNGSUND,11.8277,58.08894,,AIR,Ammonia (NH3),22200.0,
2026/02/13,Denmark,2012,7.0,Intensive livestock production and aquaculture,7(a),DK.EEA/2502.FACILITY,JAKOB STEEN TVERGAARD,Løgstør             ,9.34323689678684,56.9765052661583,,AIR,Ammonia (NH3),17300.0,
2026/02/13,Denmark,2024,1.0,Energy sector,1(c),DK.CAED/000062156.FACILITY,Fjernvarme Fyn Produktion A/S,Odense C,10.405211661181568,55.42782102817274,,AIR,Carbon dioxide (CO2),713504088.52,
2026/02/13,Norway,2010,1.0,Energy sector,1(a),NO.EEA/2004.0004.01.FACILITY,Hammerfest LNG,Ukjent Kode Benyttet (9601),23.602005,70.69107,,AIR,Nitrogen oxides (NOX),543000.0,
2026/02/13,Norway,2007,2.0,Production and processing of metals,2(e)(i),NO.EEA/1424.0004.01.FACILITY,"Hydro Aluminium, Årdal Metallverk",Øvre Årdal,7.82489,61.311573,,AIR,Perfluorocarbons (PFCs),30000.0,
2026/02/13,Denmark,2007,5.0,Waste and wastewater management,5(b),DK.EEA/6630.FACILITY,ODENSE KRAFTVARMEVÆRK A/S,Odense C            ,10.4102116826366,55.4294116608398,,AIR,Nitrogen oxides (NOX),256000.0,
2026/02/13,Sweden,2017,1.0,Energy sector,1(c),SE.CAED/10014500.Facility,"HPC Simpan och Ena Kraft, kraftvärmeverket",ENKÖPING,17.07766,59.62796,,AIR,Carbon dioxide (CO2),128000000.0,
2026/02/13,Norway,2013,3.0,Mineral industry,3(a),NO.EEA/0000.0037.02.FACILITY,Norne,Stavanger,8.086531,66.02713,,AIR,Carbon dioxide (CO2),249000000.0,
2026/02/13,Sweden,2023,5.0,Waste and wastewater management,5(b),SE.CAED/10019386.Facility,Sävenäs,GÖTEBORG,12.05243,57.73201,,AIR,Nitrous oxide (N2O),17000.0,
2026/02/13,Sweden,2024,6.0,Paper and wood production and processing,6(a),SE.CAED/10024325.Facility,Billerud Karlsborgs bruk,KARLSBORGSVERKEN,23.28767,65.79194,,AIR,Ammonia (NH3),84116.0,
2026/02/13,Sweden,2024,2.0,Production and processing of metals,2(b),SE.CAED/10024561.Facility,SSAB EMEA AB i Luleå,LULEÅ,22.21426,65.56204,,AIR,Sulphur oxides (SOX),514500.0,
2026/02/13,Sweden,2014,1.0,Energy sector,1(c),SE.CAED/10024059.Facility,Hedensbyns kraftvärmeverk,SKELLEFTEÅ,21.04404,64.74415,,AIR,Carbon dioxide (CO2),213000000.0,
2026/02/13,Denmark,2024,5.0,Waste and wastewater management,5(b),DK.CAED/000105139.FACILITY,"BIOFOS A/S, Renseanlæg Lynetten",København K,12.615072817345112,55.69498247820931,,AIR,Sulphur oxides (SOX),518.0,
2026/02/13,Norway,2014,3.0,Mineral industry,3(f),NO.EEA/0104.0039.01.FACILITY,"Rockwool, Moss",Moss,10.6605949,59.42707,,AIR,Nitrous oxide (N2O),12100.0,
2026/02/13,Sweden,2015,6.0,Paper and wood production and processing,6(a),SE.CAED/10014311.Facility,Skutskärs Bruk,SKUTSKÄR,17.38983,60.64365,,AIR,Carbon dioxide (CO2),1810000000.0,
2026/02/13,Sweden,2014,2.0,Production and processing of metals,2(a),SE.CAED/10024886.Facility,LKAB - Svappavaaragruvan Leveäniemi,Svappavaara,21.01035,67.63903,,AIR,Sulphur oxides (SOX),756000.0,
2026/02/13,Sweden,2017,5.0,Waste and wastewater management,5(b),SE.CAED/10015586.Facility,"Kraftvärmeverket Torsvik, KVVT1 (avfall) och KVVT2 (flis)",JÖNKÖPING,14.15166,57.69603,,AIR,Carbon dioxide (CO2),313000000.0,
2026/02/13,Sweden,2019,1.0,Energy sector,1(a),SE.CAED/10019434.Facility,Preem  AB Preemraff Göteborg,GÖTEBORG,11.82119,57.71094,,AIR,Cadmium and compounds (as Cd),20.0,
2026/02/13,Denmark,2012,3.0,Mineral industry,3(g),DK.EEA/1966.FACILITY,PIPERS TEGLVÆRKER A/S             GANDRUP TEGLVÆRK,Gandrup,10.1707986151529,57.0626254741342,,AIR,Hydro-fluorocarbons (HFCS),9070.0,
2026/02/13,Denmark,2014,1.0,Energy sector,1(a),DK.CAED/000105244.FACILITY,Kalundborg Refinery A/S,Kalundborg,11.1036079016392,55.65493036361946,,AIR,Methane (CH4),2090000.0,
2026/02/13,Sweden,2008,6.0,Paper and wood production and processing,6(a),SE.CAED/10022299.Facility,"SCA Massa, Östrands massafabrik",TIMRÅ,17.33031,62.47519,,AIR,Carbon dioxide (CO2) excluding biomass,66300000.0,
2026/02/13,Sweden,2018,6.0,Paper and wood production and processing,6(a),SE.CAED/10022062.Facility,Gävle bruk,GÄVLE,17.26746,60.6811,,AIR,Carbon dioxide (CO2),1280000000.0,
2026/02/13,Denmark,2019,7.0,Intensive livestock production and aquaculture,7(a)(i),DK.CAED/000093024.FACILITY,DAVA Foods Starup K/S,Grindsted,8.801690925959194,55.65665302237125,,AIR,Ammonia (NH3),12845.0,
2026/02/13,Norway,2010,1.0,Energy sector,1(a),NO.EEA/0704.0064.01.FACILITY,"Esso Norge, Slagentangen",Tolvsrød,10.5136118,59.3211441,,AIR,Sulphur oxides (SOX),610000.0,
2026/02/13,Norway,2015,3.0,Mineral industry,3(c)(ii),NO.EEA/192336.FACILITY,NorFraKalk,Verdal,11.444128,63.7843475,,AIR,Carbon dioxide (CO2) excluding biomass,193000000.0,
2026/02/13,Sweden,2020,6.0,Paper and wood production and processing,6(a),SE.CAED/10022449.Facility,Mondi Dynäs AB,VÄJA,17.7151,62.97543,,AIR,Carbon dioxide (CO2) excluding biomass,15500000.0,
2026/02/13,Sweden,2010,1.0,Energy sector,1(c),SE.CAED/10020777.Facility,"Navirum Energi AB, Åbyverket",ÖREBRO,15.1783,59.26523,,AIR,Sulphur oxides (SOX),168000.0,
2026/02/13,Sweden,2018,6.0,Paper and wood production and processing,6(a),SE.CAED/10022491.Facility,"Metsä Board Sverige AB, Husums fabr",HUSUM,19.16185,63.32278,,AIR,Non-methane volatile organic compounds (NMVOC),1170000.0,
2026/02/13,Denmark,2014,1.0,Energy sector,1(c),DK.CAED/000105110.FACILITY,TOTAL E&P Danmark A/S - Gorm,Esbjerg,4.76022128,55.5815499,,AIR,Nitrogen oxides (NOX),744000.0,
2026/02/13,Norway,2015,3.0,Mineral industry,3(a),NO.EEA/0000.0011.01.FACILITY,Jotun,Stavanger,2.384727,59.45466,,AIR,Methane (CH4),122000.0,
2026/02/13,Sweden,2012,7.0,Intensive livestock production and aquaculture,7(a)(i),SE.CAED/10017432.Facility,Stenby Fågel AB,TOMELILLA,13.87684,55.55069,,AIR,Ammonia (NH3),11700.0,
2026/02/13,Denmark,2007,7.0,Intensive livestock production and aquaculture,7(a),DK.EEA/9058.FACILITY,Jørgen Nørgård,Roslev,9.073132162695,56.643638931616,,AIR,Ammonia (NH3),90300.0,
2026/02/13,Denmark,2022,5.0,Waste and wastewater management,5(b),DK.CAED/000105787.FACILITY,Svendborg Kraftvarme P/S,Svendborg,10.608578025004949,55.05991919297627,,AIR,Lead and compounds (as Pb),7.12,
2026/02/13,Denmark,2017,5.0,Waste and wastewater management,5(b),DK.CAED/000105461.FACILITY,I/S Amager Ressourcecenter,København S,12.619182903975656,55.684214425328406,,AIR,Carbon dioxide (CO2),131000000.0,
2026/02/13,Denmark,2011,7.0,Intensive livestock production and aquaculture,7(a),DK.EEA/4705.FACILITY,Hrp. Kyllingefarm,Padborg,9.34488633313652,54.8683573516787,,AIR,Ammonia (NH3),16000.0,
2026/02/13,Sweden,2010,4.0,Chemical industry,4(e),SE.CAED/10014078.Facility,ASTRAZENECA SNÄCKVIKEN,SÖDERTÄLJE,17.62079,59.20379,,AIR,Dichloromethane (DCM),1400.0,
2026/02/13,Sweden,2017,4.0,Chemical industry,4(a)(i),SE.CAED/10018832.Facility,Borealis Krackeranl.,STENUNGSUND,11.82554,58.08325,,AIR,Benzene,7500.0,
2026/02/13,Sweden,2017,4.0,Chemical industry,4(a)(i),SE.CAED/10018832.Facility,Borealis Krackeranl.,STENUNGSUND,11.82554,58.08325,,AIR,Non-methane volatile organic compounds (NMVOC),570000.0,
2026/02/13,Denmark,2024,1.0,Energy sector,1(c),DK.CAED/000104665.FACILITY,"Ørsted Bioenergy & Thermal Power A/S, Studstrupvær",Skødstrup,10.34353597045722,56.25139187561966,,AIR,Non-methane volatile organic compounds (NMVOC),71910.325,
2026/02/13,Sweden,2023,6.0,Paper and wood production and processing,6(b),SE.CAED/10015046.Facility,Bravikens Pappersbruk,NORRKÖPING,16.26148,58.63975,,AIR,Non-methane volatile organic compounds (NMVOC),502000.0,
2026/02/13,Sweden,2011,1.0,Energy sector,1(c),SE.CAED/10014052.Facility,HÄSSELBYVERKET,HÄSSELBY,17.82521,59.36258,,AIR,Carbon dioxide (CO2) excluding biomass,3620000.0,
2026/02/13,Denmark,2020,5.0,Waste and wastewater management,5(b),DK.CAED/000105660.FACILITY,"Energnist, Energnist Esbjerg",Esbjerg Ø,8.508008524262898,55.4619001254646,,AIR,Carbon dioxide (CO2),235241000.0,
2026/02/13,Sweden,2015,6.0,Paper and wood production and processing,6(a),SE.CAED/10016489.Facility,Södra Cell Mönsterås,MÖNSTERÅS,16.55049,57.09152,,AIR,Zinc and compounds (as Zn),229.0,
2026/02/13,Denmark,2008,7.0,Intensive livestock production and aquaculture,7(a),DK.EEA/3494.FACILITY,Kresten Vestergaard,Hobro,9.79159223471785,56.6075332323975,,AIR,Ammonia (NH3),13000.0,
2026/02/13,Sweden,2013,9.0,Other activities,9(c),SE.CAED/10020575.Facility,Trioworld Lundin AB,ARVIKA,12.48851,59.67134,,AIR,Non-methane volatile organic compounds (NMVOC),116000.0,
2026/02/13,Sweden,2012,5.0,Waste and wastewater management,5(b),SE.CAED/10017666.Facility,Sysavs avfallsförbränningsanläggning,MALMÖ,13.04528,55.63196,,AIR,Chromium and compounds (as Cr),102.0,
2026/02/13,Sweden,2018,7.0,Intensive livestock production and aquaculture,7(a)(ii),SE.CAED/10015222.Facility,Hageby,BORGHAMN,14.75833,58.40555,,AIR,Ammonia (NH3),12600.0,
2026/02/13,Denmark,2024,5.0,Waste and wastewater management,5(b),DK.CAED/000106172.FACILITY,Nordværk I/S - Energianlæg Hjørring,Hjørring,10.032037873867246,57.453080568279,,AIR,Carbon dioxide (CO2),55554000.0,
2026/02/13,Denmark,2022,5.0,Waste and wastewater management,5(b),DK.CAED/000105324.FACILITY,"Kredsløb, Affaldsenergi A/S",Aarhus N,10.157105017075976,56.22760187938795,,AIR,Carbon dioxide (CO2) excluding biomass,118494000.0,
2026/02/13,Sweden,2011,4.0,Chemical industry,4(a)(viii),SE.CAED/10018829.Facility,Borealis Polyetenfabriken,STENUNGSUND,11.84498,58.07622,,AIR,Hydro-fluorocarbons (HFCS),160.0,
2026/02/13,Sweden,2020,1.0,Energy sector,1(c),SE.CAED/10023054.Facility,Jämtkraft Lugnviksverket,Östersund,14.65081,63.20689,,AIR,Carbon dioxide (CO2) excluding biomass,7060000.0,
2026/02/13,Norway,2013,2.0,Production and processing of metals,2(e)(i),NO.EEA/1424.0004.01.FACILITY,"Hydro Aluminium, Årdal Metallverk",Øvre Årdal,7.82489,61.311573,,AIR,Particulate matter (PM10),178000.0,
2026/02/13,Sweden,2010,6.0,Paper and wood production and processing,6(a),SE.CAED/10017067.Facility,Södra Cell Mörrum,MÖRRUM,14.76467,56.16098,,AIR,Carbon monoxide (CO),1600000.0,
2026/02/13,Denmark,2015,1.0,Energy sector,1(c),DK.CAED/000104649.FACILITY,INEOS E&P - Syd Arne,Virum,4.22078695,56.09764404,,AIR,Nitrogen oxides (NOX),459000.0,
2026/02/13,Norway,2010,2.0,Production and processing of metals,2(e)(i),NO.EEA/1845.0004.01.FACILITY,Elkem Salten,Straumen,15.5893822,67.36347,,AIR,Arsenic and compounds (as As),35.7,
2026/02/13,Denmark,2021,5.0,Waste and wastewater management,5(b),DK.CAED/000067374.FACILITY,"I/S AffaldPlus, Slagelse Affaldsenergi",Slagelse,11.344627462713849,55.41598308225976,,AIR,Sulphur oxides (SOX),2624.0,
2026/02/13,Denmark,2021,5.0,Waste and wastewater management,5(a),DK.CAED/000105733.FACILITY,Fortum Waste Solutions A/S,Nyborg,10.813663958426533,55.30361417134788,,AIR,Carbon dioxide (CO2),160000000.0,
2026/02/13,Denmark,2010,1.0,Energy sector,1(c),DK.CAED/000104564.FACILITY,Bornholms El-Produktion  A/S,Rønne,14.696953571322682,55.09257940186515,,AIR,Nitrogen oxides (NOX),131000.0,
2026/02/13,Sweden,2008,1.0,Energy sector,1(a),SE.CAED/10019434.Facility,Preem  AB Preemraff Göteborg,GÖTEBORG,11.82119,57.71094,,AIR,Carbon dioxide (CO2),539000000.0,
2026/02/13,Sweden,2023,5.0,Waste and wastewater management,5(d),SE.CAED/10013901.Facility,Högbytorps avfallsanläggning,BRO,17.61935,59.54698,,AIR,Methane (CH4),154176.0,
2026/02/13,Sweden,2017,4.0,Chemical industry,4(a)(ii),SE.CAED/10014415.Facility,Cytiva Sweden AB,UPPSALA,17.66744,59.85419,,AIR,"1,2-dichloroethane (DCE-1,2)",3290.0,
2026/02/13,Sweden,2011,7.0,Intensive livestock production and aquaculture,7(a)(ii),SE.CAED/10018162.Facility,Råbelöfs Godsförvaltning,KRISTIANSTAD,14.19108,56.07987,,AIR,Ammonia (NH3),30500.0,
2026/02/13,Sweden,2020,7.0,Intensive livestock production and aquaculture,7(a)(i),SE.CAED/10016761.Facility,Spjutterum,FÄRJESTADEN,16.68659,56.69442,,AIR,Ammonia (NH3),42900.0,
2026/02/13,Sweden,2007,2.0,Production and processing of metals,2(b),SE.CAED/10024561.Facility,SSAB EMEA AB i Luleå,LULEÅ,22.21426,65.56204,,AIR,Nitrogen oxides (NOX),583000.0,
2026/02/13,Sweden,2016,5.0,Waste and wastewater management,5(d),SE.CAED/10017880.Facility,NSR återvinningsanläggning Helsingborg,HELSINGBORG,12.76602,56.06926,,AIR,Methane (CH4),432000.0,
